OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
3040;1,22006E+19;12;0;65;193;2020;6;15;7;1;0;7;0;1;0;0;0;0;0;795606,5798;5867002,701;13,39290774;52,87135573;0
3041;1,22007E+19;12;0;60;5;2020;7;23;7;2;2;6;2;0;1;0;0;0;0;810533,3278;5835145,864;13,58387283;52,57749038;0
3042;1,22008E+19;12;0;68;117;2020;8;10;3;3;2;6;0;0;1;0;0;0;1;762986,4626;5851054,777;12,89662539;52,74524757;0
3043;1,22008E+19;12;0;62;140;2020;8;11;7;3;5;3;0;1;1;0;0;0;0;821656,6473;5730572,063;13,64878327;51,63398997;0
3044;1,22008E+19;12;0;65;256;2020;8;18;1;2;8;1;0;0;0;0;1;0;0;785222,3495;5857645,891;13,23088644;52,79307219;0
3045;1,22007E+19;12;0;60;198;2020;7;10;3;3;4;6;0;0;0;0;0;1;1;817022,3097;5871328,994;13,71423723;52,89793645;0
3046;1,22006E+19;12;0;69;485;2020;6;13;6;3;2;6;0;0;1;0;0;1;0;744348,694;5767399,537;12,56013325;52,0033763;0
3047;1,22008E+19;12;0;67;357;2020;8;23;1;3;8;1;2;0;1;0;0;0;0;887926,2404;5784114,411;14,66199726;52,07134805;0
3048;1,22007E+19;12;0;65;144;2020;7;16;7;3;3;2;0;1;1;0;0;0;0;789329,8797;5844378,077;13,27994585;52,67194527;0
3049;1,22008E+19;12;0;65;332;2020;8;14;1;3;1;1;0;1;1;0;0;0;0;784909,3828;5847280,425;13,21725981;52,70030687;0
3050;1,22006E+19;12;0;69;656;2020;6;11;2;3;2;6;0;0;1;0;0;0;0;761402,1015;5811979,266;12,84240451;52,39552024;0
3051;1,22009E+19;12;0;60;52;2020;9;13;6;3;2;6;0;0;1;0;0;0;0;818531,7328;5864861,772;13,73027878;52,83910543;0
3052;1,22006E+19;12;0;51;0;2020;6;7;6;3;0;1;0;0;0;0;1;0;0;742711,131;5813619,813;12,56945224;52,41884455;1
3053;1,22007E+19;12;0;65;332;2020;7;16;5;3;5;3;0;0;1;0;0;1;0;782014,621;5844833,45;13,17244002;52,67988184;1
3054;1,22008E+19;12;0;63;274;2020;8;18;7;3;8;7;0;1;0;0;0;0;0;725876,7343;5840755,69;12,3408066;52,66959619;0
3055;1,22008E+19;12;0;70;316;2020;8;7;6;3;8;1;0;0;0;0;0;1;0;720885,0417;5897196,339;12,30550865;53,17819338;0
3056;1,22006E+19;12;0;65;225;2020;6;20;2;2;2;6;0;0;1;0;1;0;0;792730,6077;5843252,663;13,32909717;52,66003189;0
3057;1,22006E+19;12;0;61;216;2020;6;21;5;2;8;1;1;0;0;0;0;0;1;822074,3071;5783105,607;13,70376044;52,10451286;0
3058;1,22008E+19;12;0;73;429;2020;8;21;5;3;7;7;2;0;1;0;0;0;0;812371,2231;5915096,22;13,68784739;53,29278784;0
3059;1,22008E+19;12;0;54;0;2020;8;14;5;2;4;6;0;1;0;0;0;0;0;775376,4457;5819888,44;13,05378563;52,45960121;0
3060;1,22006E+19;12;0;69;485;2020;6;19;7;2;5;3;0;1;1;0;0;0;0;748259,6293;5773126,526;12,62114699;52,05303;0
3061;1,22007E+19;12;0;71;301;2020;7;15;4;3;5;2;0;0;1;0;0;0;1;873586,8792;5745530,048;14,41195572;51,73584176;0
3062;1,22008E+19;12;0;62;469;2020;8;7;6;2;9;1;0;0;0;0;1;0;0;823856,5605;5736267,129;13,68573616;51,68376469;0
3063;1,22007E+19;12;0;73;578;2020;7;9;7;3;2;6;0;0;1;0;0;0;0;833107,0417;5909778,024;13,99221774;53,23254959;0
3064;1,22006E+19;12;0;72;120;2020;6;11;2;3;0;3;0;1;0;0;0;0;0;796745,7307;5810034,969;13,35867306;52,36008821;0
3065;1,22009E+19;12;0;73;572;2020;9;14;4;2;8;1;0;0;1;0;0;0;0;806104,1834;5898599,763;13,57830617;53,14862922;1
3066;1,22008E+19;12;0;65;144;2020;8;15;4;3;8;1;0;0;1;0;0;0;0;787003,0468;5842528,977;13,24402004;52,65660401;1
3067;1,22007E+19;12;0;52;0;2020;7;11;2;3;6;7;0;0;1;1;0;0;0;868156,6434;5745694,165;14,33383428;51,74090071;0
3068;1,22007E+19;12;0;64;380;2020;7;12;6;3;3;2;0;1;1;0;0;0;0;827387,325;5832293,1;13,82890949;52,54205929;0
3069;1,22006E+19;12;0;73;384;2020;6;8;3;3;8;1;0;0;0;0;0;1;0;789520,0849;5905513,055;13,33732037;53,21986193;0
3070;1,22008E+19;12;0;60;20;2020;8;23;4;2;6;4;2;0;1;1;0;0;0;810669,8719;5846323,891;13,59638655;52,67758014;0
3071;1,22007E+19;12;0;65;144;2020;7;16;4;3;4;2;0;1;1;0;0;0;0;787815,5812;5842670,975;13,25612313;52,65744667;0
3072;1,22007E+19;12;0;72;477;2020;7;10;1;1;4;1;0;0;1;0;1;0;0;809665,9224;5788867,104;13,52840871;52,16323278;0
3073;1,22006E+19;12;0;63;80;2020;6;17;3;3;5;3;0;0;1;0;1;0;0;778765,1341;5831752,135;13,11346978;52,56426542;0
3074;1,22008E+19;12;0;73;452;2020;8;7;3;3;5;2;0;1;1;0;0;0;0;823516,7588;5918123,48;13,85754854;53,3132216;0
3075;1,22006E+19;12;0;54;0;2020;6;12;5;3;4;6;0;1;0;0;0;0;0;776487,9657;5812288,995;13,06382148;52,39089079;0
3076;1,22007E+19;12;0;71;414;2020;7;9;2;3;1;6;0;0;1;0;0;0;0;881595,0455;5738846,798;14,52008461;51,67064048;0
3077;1,22008E+19;12;0;68;320;2020;8;13;5;3;4;1;0;0;1;0;0;0;0;751808,5244;5883774,184;12,75672639;53,04407372;0
3078;1,22008E+19;12;0;70;393;2020;8;7;2;3;8;1;0;0;0;0;0;1;0;708440,1754;5906680,485;12,12578311;53,26833915;0
3079;1,22008E+19;12;0;60;52;2020;8;10;2;2;5;2;0;1;1;0;0;0;0;824335,7763;5864780,922;13,81606104;52,83492117;0
3080;1,22007E+19;12;0;70;28;2020;7;22;5;2;8;1;2;0;0;0;0;0;1;691511,0746;5904884,045;11,87119649;53,25859236;0
3081;1,22006E+19;12;0;73;452;2020;6;16;1;3;2;6;0;0;1;0;0;0;0;823521,2725;5918124,836;13,85761743;53,31323099;1
3082;1,22006E+19;12;0;72;312;2020;6;11;2;3;2;2;0;0;0;0;1;0;0;788709,0607;5779349,91;13,21480443;52,08925208;0
3083;1,22009E+19;12;0;69;696;2020;9;13;4;3;7;6;0;0;1;0;0;1;1;726265,0897;5794477,04;12,31515813;52,25408107;0
3084;1,22008E+19;12;0;73;429;2020;8;10;4;3;5;3;0;0;1;0;0;0;0;817001,051;5910828,805;13,75281693;53,25181325;1
3085;1,22007E+19;12;0;69;402;2020;7;11;2;3;9;6;0;0;1;0;0;1;0;755684,6135;5781005,104;12,73510889;52,1203402;0
3086;1,22007E+19;12;0;60;5;2020;7;6;6;3;5;3;0;1;1;0;0;0;0;812132,1698;5838086,563;13,61016155;52,60292724;0
3087;1,22006E+19;12;0;69;397;2020;6;7;3;2;0;1;0;0;0;0;1;0;0;774439,0904;5801912,785;13,02531417;52,29886536;0
3088;1,22008E+19;12;0;61;260;2020;8;15;4;3;8;7;0;0;1;0;0;0;0;817689,0265;5810002,185;13,6651924;52,34806611;0
3089;1,22007E+19;12;0;60;5;2020;7;8;4;3;5;3;0;1;0;0;0;0;1;812129,8613;5838084,036;13,61012519;52,60290592;0
3090;1,22006E+19;12;0;67;120;2020;6;1;4;3;7;7;2;1;0;0;0;0;0;888010,6759;5793822,608;14,67427601;52,158146;0
3091;1,22008E+19;12;0;51;0;2020;8;19;3;2;5;3;0;1;1;0;0;0;0;739156,226;5816252,197;12,51916277;52,4440312;0
3092;1,22006E+19;12;0;72;17;2020;6;14;5;3;0;3;0;1;1;0;0;0;0;800346,3032;5810652,585;13,41194255;52,36366452;0
3093;1,22007E+19;12;0;69;680;2020;7;15;2;3;5;2;0;0;1;0;0;0;0;736108,4776;5798963,402;12,46223999;52,29020794;0
3094;1,22008E+19;12;0;68;468;2020;8;15;5;2;0;6;0;0;1;0;0;0;0;730785,3598;5894289,388;12,45128178;53,14791028;0
3095;1,22007E+19;12;0;64;227;2020;7;16;6;3;2;6;0;0;1;0;0;0;0;812532,1545;5831728,038;13,61005574;52,54571919;0
3096;1,22008E+19;12;0;62;140;2020;8;10;2;3;5;3;0;1;1;0;0;0;0;826060,254;5730439,466;13,71207337;51,63026854;0
3097;1,22008E+19;12;0;71;76;2020;8;9;2;3;5;3;0;1;1;0;0;0;0;889325,3286;5746752,982;14,64015061;51,73608679;0
3098;1,22007E+19;12;0;67;528;2020;7;10;5;2;4;6;0;0;1;0;1;0;0;882970,9524;5799984,213;14,60791296;52,2167931;0
3099;1,22006E+19;12;0;72;120;2020;6;14;1;3;9;1;0;0;1;0;0;0;0;792086,3254;5805798,084;13,28676235;52,3246049;1
3100;1,22008E+19;12;0;61;540;2020;8;21;2;2;5;3;1;0;1;0;0;0;1;813579,819;5806031,856;13,60136085;52,31485002;0
3101;1,22007E+19;12;0;67;481;2020;7;10;2;3;0;1;0;1;0;0;0;0;0;836846,1945;5801181,814;13,93659278;52,2576393;0
3102;1,22007E+19;12;0;64;29;2020;7;12;7;3;8;7;0;0;1;0;0;0;0;828524,9129;5841581,166;13,85482925;52,62457576;0
3103;1,22008E+19;12;0;63;80;2020;8;14;1;3;4;2;0;0;1;0;0;0;0;778046,6468;5832020,628;13,10312239;52,56704044;0
3104;1,22006E+19;12;0;64;408;2020;6;13;4;3;8;7;0;0;0;0;0;0;1;830984,9468;5828962,342;13,87845109;52,51005089;0
3105;1,22006E+19;12;0;66;8;2020;6;16;6;2;5;3;0;1;1;0;0;0;0;848097,923;5732523,94;14,03134253;51,63574923;0
3106;1,22007E+19;12;0;63;36;2020;7;14;6;2;4;6;0;0;1;0;0;0;0;773493,0357;5835876,305;13,03929059;52,6039241;0
3107;1,22008E+19;12;0;66;52;2020;8;9;2;3;3;6;0;0;1;0;0;0;0;835741,9416;5746766,1;13,86716037;51,77085075;0
3108;1,22006E+19;12;0;51;0;2020;6;16;5;3;5;3;0;1;1;0;0;0;0;741717,862;5813399,613;12,55471613;52,4173084;0
3109;1,22008E+19;12;0;67;469;2020;8;17;7;3;9;1;0;0;1;0;0;0;0;824914,8068;5813759,271;13,77454189;52,37749619;0
3110;1,22008E+19;12;0;54;0;2020;8;13;7;3;5;3;0;1;0;0;0;0;0;775077,45;5812871;13,04362367;52,39682031;0
3111;1,22007E+19;12;0;64;512;2020;7;15;3;3;5;3;0;0;1;0;0;0;0;846511,373;5853253,342;14,13176315;52,71791807;0
3112;1,22006E+19;12;0;69;304;2020;6;17;6;3;0;3;0;1;1;0;0;0;0;788446,7626;5815488,258;13,2418353;52,41340886;1
3113;1,22008E+19;12;0;54;0;2020;8;15;7;2;2;2;0;0;1;0;0;0;1;776930,3448;5820267,372;13,07691209;52,462214;0
3114;1,22007E+19;12;0;72;340;2020;7;6;6;3;2;7;0;0;1;0;0;1;0;805071,9837;5805280,159;13,47625768;52,31290327;0
3115;1,22008E+19;12;0;72;312;2020;8;18;7;2;9;1;0;0;0;0;1;0;0;777073,5611;5785670,796;13,05055242;52,15188443;0
3116;1,22006E+19;12;0;69;656;2020;6;21;2;3;5;3;0;1;1;0;0;0;0;767747,6772;5810204,619;12,93402617;52,37653786;0
3117;1,22009E+19;12;0;68;306;2020;9;11;6;3;2;6;0;0;1;0;0;0;0;745378,9534;5873685,321;12,6533617;52,95655317;0
3118;1,22007E+19;12;0;51;0;2020;7;10;4;3;6;2;0;0;1;1;0;0;0;732723,2962;5812411,984;12,42201577;52,4123448;0
3119;1,22008E+19;12;0;61;405;2020;8;19;7;3;8;1;0;0;0;0;1;0;0;821231,6712;5771993,509;13,68105716;52,00542932;0
3120;1,22006E+19;12;0;71;372;2020;6;14;6;3;2;6;0;0;1;0;1;0;0;871901,4161;5726558,501;14,36750011;51,5671305;0
3121;1,22008E+19;12;0;63;36;2020;8;6;5;2;2;6;0;0;1;0;0;1;0;769086,89;5831618,649;12,97092853;52,56793856;0
3122;1,22006E+19;12;0;51;0;2020;6;17;1;3;2;2;0;0;1;0;0;0;0;740676,9024;5813638,574;12,53961142;52,41991147;0
3123;1,22006E+19;12;0;64;380;2020;6;19;5;3;2;6;0;0;1;0;0;0;0;827248,4322;5831982,529;13,82656289;52,53936055;0
3124;1,22008E+19;12;0;67;120;2020;8;7;5;2;5;2;0;1;1;0;0;0;0;883440,9254;5798056,297;14,61257811;52,19921658;0
3125;1,22006E+19;12;0;73;572;2020;6;9;7;1;4;6;0;0;1;0;0;0;0;799864,8374;5896550,652;13,48338564;53,13381196;1
3126;1,22007E+19;12;0;67;144;2020;7;13;4;3;9;7;0;0;1;0;0;0;0;847455,4447;5813195,149;14,10380736;52,35862555;0
3127;1,22008E+19;12;0;60;280;2020;8;17;6;2;9;1;0;1;0;0;0;0;0;817438,6385;5838028,188;13,68819864;52,59933233;0
3128;1,22007E+19;12;0;67;481;2020;7;13;7;2;8;7;0;0;1;0;0;0;0;833577,6739;5799830,816;13,88754787;52,24752733;0
3129;1,22006E+19;12;0;54;0;2020;6;14;2;3;2;6;0;0;1;0;0;0;0;771916,1209;5815692,072;12,99956737;52,42369963;0
3130;1,22009E+19;12;0;65;144;2020;9;13;4;3;5;3;0;0;1;0;1;0;0;791877,8234;5844630,334;13,31774398;52,67284133;0
3131;1,22008E+19;12;0;66;240;2020;8;11;3;3;4;6;0;0;1;0;0;0;0;830981,0974;5703250,31;13,75742474;51,38376789;0
3132;1,22007E+19;12;0;60;20;2020;7;15;2;3;5;3;0;1;1;0;0;0;0;808778,0443;5846720,974;13,56886601;52,6822191;0
3133;1,22007E+19;12;0;69;397;2020;7;10;5;3;2;6;0;0;1;0;0;0;1;771571,3449;5802297,46;12,98367263;52,30373996;0
3134;1,22006E+19;12;0;60;128;2020;6;13;6;3;0;1;0;1;1;0;0;0;0;835804,9381;5868635,566;13,98964157;52,8624227;0
3135;1,22006E+19;12;0;64;227;2020;6;9;3;2;4;2;0;0;0;0;0;1;1;815265,92;5827513,062;13,64624121;52,50637574;0
3136;1,22008E+19;12;0;72;17;2020;8;12;3;3;2;6;0;0;1;0;0;0;0;803424,5821;5804335,567;13,45131403;52,30534889;0
3137;1,22007E+19;12;0;66;292;2020;7;10;3;1;5;3;0;1;1;0;0;0;0;843569,391;5711453,312;13,94559898;51,44978026;0
3138;1,22007E+19;12;0;67;469;2020;7;4;1;3;8;7;1;0;1;0;0;0;0;822302,4556;5807628,48;13,73041593;52,32410814;0
3139;1,22006E+19;12;0;54;0;2020;6;14;3;3;1;6;0;0;1;0;0;0;0;775760,5278;5814275,764;13,0547943;52,40907449;0
3140;1,22008E+19;12;0;64;227;2020;8;13;3;3;3;2;0;0;1;0;0;0;0;815377,8146;5826697,578;13,64711207;52,49900385;0
3141;1,22006E+19;12;0;73;429;2020;6;7;5;1;9;1;0;0;1;0;0;0;0;811988,0444;5914979,049;13,68200292;53,29196365;0
3142;1,22007E+19;12;0;67;120;2020;7;14;2;3;3;6;0;1;0;0;0;0;0;885647,7232;5792749,067;14,63868423;52,15019466;0
3143;1,22008E+19;12;0;69;397;2020;8;13;4;3;1;6;0;0;1;0;0;1;0;775801,8581;5803722,972;13,04673088;52,31441706;0
3144;1,22008E+19;12;0;61;260;2020;8;15;1;3;5;2;0;0;1;0;1;0;0;813737,7192;5804689,03;13,60241892;52,30272619;1
3145;1,22008E+19;12;0;68;468;2020;8;14;2;3;7;7;0;0;1;0;0;1;0;736823,1244;5884595,649;12,53424253;53,05828828;0
3146;1,22007E+19;12;0;61;433;2020;7;17;4;3;5;3;0;1;1;0;0;0;0;805063,512;5810113,945;13,48051864;52,35623306;0
3147;1,22006E+19;12;0;65;144;2020;6;17;1;3;8;1;0;0;1;0;0;0;0;791878,2719;5844615,467;13,31773743;52,67270782;1
3148;1,22008E+19;12;0;65;356;2020;8;17;2;3;2;2;0;0;1;0;0;0;0;791741,996;5879030,423;13,34646382;52,98127678;0
3149;1,22007E+19;12;0;65;332;2020;7;11;1;2;5;2;0;0;1;0;1;0;0;781864,229;5847384,796;13,17240532;52,70283559;0
3150;1,22007E+19;12;0;62;224;2020;7;19;6;3;8;7;0;0;1;0;0;0;0;789516,7737;5733860,593;13,18840958;51,68093313;0
3151;1,22006E+19;12;0;54;0;2020;6;16;2;3;5;3;0;0;1;0;1;0;0;779491,349;5822087,354;13,1160343;52,47722989;0
3152;1,22006E+19;12;0;54;0;2020;6;9;3;3;0;1;0;1;0;0;0;0;0;775269,0993;5817535,558;13,05027053;52,43855515;0
3153;1,22006E+19;12;0;61;260;2020;6;15;6;3;2;6;0;0;1;0;0;0;0;816048,2867;5803831,046;13,63538971;52,29371402;0
3154;1,22007E+19;12;0;60;20;2020;7;14;6;3;5;3;0;0;1;0;0;0;0;808895,0152;5846729,914;13,57059917;52,68223258;1
3155;1,22008E+19;12;0;65;198;2020;8;18;2;3;8;1;0;0;1;0;0;0;0;772063,9572;5869906,51;13,04646907;52,90980796;0
3156;1,22008E+19;12;0;69;20;2020;8;11;6;2;3;6;0;0;1;0;0;0;0;747820,0845;5782754,97;12,62174856;52,13962144;0
3157;1,22008E+19;12;0;65;165;2020;8;11;7;3;2;6;0;0;1;0;0;0;0;768665,633;5848248,469;12,97825876;52,71728899;0
3158;1,22006E+19;12;0;65;144;2020;6;12;3;3;5;7;0;1;1;0;0;0;0;789430,2393;5844075,515;13,28116031;52,6691793;0
3159;1,22007E+19;12;0;60;280;2020;7;17;2;3;5;3;0;1;1;0;0;0;0;816365,653;5840273,481;13,67455584;52,62007567;0
3160;1,22006E+19;12;0;71;244;2020;6;14;6;3;8;1;0;0;0;0;1;0;0;853584,2798;5750682,51;14,12871367;51,79494952;0
3161;1,22008E+19;12;0;64;336;2020;8;17;7;2;6;7;0;0;1;1;0;0;0;817762,1106;5830022,125;13,68529195;52,52740927;0
3162;1,22006E+19;12;0;71;160;2020;6;18;2;2;7;1;0;1;0;0;0;0;0;891732,1178;5771182,896;14,70247472;51,95298319;0
3163;1,22006E+19;12;0;69;76;2020;6;16;2;3;9;1;0;0;0;0;1;0;0;758822,6303;5790836,751;12,78833523;52,2070812;0
3164;1,22007E+19;12;0;72;120;2020;7;0;5;3;7;7;2;0;1;0;0;0;0;793894,9811;5811011,863;13,31778547;52,370381;1
3165;1,22008E+19;12;0;67;440;2020;8;11;7;3;2;6;0;0;1;0;1;0;0;820036,0547;5824231,029;13,71313289;52,47419265;0
3166;1,22007E+19;12;0;67;408;2020;7;17;1;3;2;6;0;0;1;0;0;0;1;842014,7987;5808891,316;14,01984686;52,32349985;0
3167;1,22009E+19;12;0;69;656;2020;9;6;5;3;5;3;1;1;1;0;0;0;0;767203,715;5816650,157;12,93119769;52,4346146;0
3168;1,22009E+19;12;0;72;312;2020;9;6;2;2;8;1;1;0;1;0;0;0;0;796342,3688;5777722,048;13,32448916;52,07062614;0
3169;1,22012E+19;12;0;60;20;2020;12;13;1;3;5;3;0;0;1;0;0;0;0;809766,3181;5846142,612;13,58289464;52,67647258;1
3170;1,22011E+19;12;0;71;304;2020;11;19;6;3;0;7;2;1;0;0;0;0;0;872322,6008;5759238,747;14,408433;51,85939298;1
3171;1,2201E+19;12;0;60;52;2020;10;7;6;3;5;3;0;1;1;0;0;0;0;819941,552;5864838,191;13,75111355;52,83805942;0
3172;1,22009E+19;12;0;62;224;2020;9;11;6;3;8;1;0;0;0;0;0;0;1;792757,703;5737147,696;13,23791549;51,70872893;0
3173;1,2201E+19;12;0;54;0;2020;10;15;6;3;3;2;0;1;1;0;0;0;0;775277,4236;5813412,643;13,04700042;52,40157725;1
3174;1,22011E+19;12;0;54;0;2020;11;17;5;2;6;4;2;0;1;1;0;0;0;773326,5022;5810963,353;13,01639809;52,38058871;1
3175;1,22009E+19;12;0;70;296;2020;9;11;7;3;0;1;0;0;0;0;1;0;0;689656,7554;5887182,291;11,83293456;53,10032971;1
3176;1,22009E+19;12;0;53;0;2020;9;11;7;3;2;2;0;0;0;0;0;0;1;876392,605;5815779,627;14,52969973;52,36267157;0
3177;1,22009E+19;12;0;61;192;2020;9;9;2;3;8;1;0;0;1;0;0;0;0;821177,547;5790366,46;13,69756562;52,17009521;0
3178;1,22012E+19;12;0;62;24;2020;12;1;7;2;9;1;2;0;1;0;0;0;0;799551,2919;5710497,671;13,31323119;51,46620188;1
3179;1,2201E+19;12;0;72;340;2020;10;20;6;3;2;6;2;0;1;0;0;0;0;804988,4023;5805246,673;13,47500504;52,31264953;0
3180;1,2201E+19;12;0;51;0;2020;10;18;6;3;5;2;2;1;1;0;0;0;0;740571,18;5812110,167;12,53696108;52,4062433;1
3181;1,22011E+19;12;0;72;477;2020;11;17;6;2;2;6;2;0;1;0;0;0;0;804695,3519;5792337,4;13,45907754;52,197103;1
3182;1,2201E+19;12;0;69;590;2020;10;13;5;2;8;1;0;0;1;0;0;0;0;764363,621;5802589,452;12,87843817;52,30987427;1
3183;1,22011E+19;12;0;72;426;2020;11;11;2;3;9;1;0;0;1;0;0;0;0;790261,6482;5794512,844;13,25035608;52,22439201;0
3184;1,22012E+19;12;0;54;0;2020;12;23;3;3;9;1;2;0;1;0;0;0;0;768774,7231;5824579,271;12,96063983;52,50495933;0
3185;1,2201E+19;12;0;61;260;2020;10;5;4;3;5;3;2;1;1;0;0;0;0;815799,9424;5804273,59;13,63217483;52,29782241;1
3186;1,22009E+19;12;0;61;332;2020;9;17;2;3;5;3;0;0;1;0;0;0;0;809576,539;5802386,979;13,53947106;52,28445424;0
3187;1,12001E+19;11;0;8;8;2020;1;11;4;2;3;6;0;0;1;0;0;1;0;802599,5332;5821795,373;13,45500598;52,4623009;1
3188;1,22011E+19;12;0;67;76;2020;11;9;6;1;2;6;0;1;1;0;0;0;0;880133,5284;5802863,512;14,56981093;52,24452047;0
3189;1,2201E+19;12;0;65;251;2020;10;7;5;3;2;6;1;0;1;0;0;1;0;775251,457;5847159,062;13,07460109;52,70421211;0
3190;1,22011E+19;12;0;53;0;2020;11;13;3;3;5;2;0;1;1;0;0;0;0;877253,0099;5813098,632;14,53926711;52,33809008;0
3191;1,22009E+19;12;0;68;320;2020;9;9;6;3;5;2;0;1;1;0;0;0;0;755594,0938;5871057,805;12,80302256;52,928218;0
3192;1,22012E+19;12;0;52;0;2020;12;14;5;3;2;6;0;0;1;0;0;0;0;869605,9669;5748816,643;14,3580498;51,76790019;0
3193;1,22009E+19;12;0;61;260;2020;9;14;4;3;6;4;0;1;0;1;0;0;0;815556,4123;5804342,744;13,6286801;52,29858195;0
3194;1,2201E+19;12;0;64;472;2020;10;16;4;2;5;3;0;1;1;0;0;0;0;831417,6015;5837826,772;13,89364843;52,58919027;0
3195;1,22011E+19;12;0;72;312;2020;11;10;4;3;2;2;0;0;1;0;0;0;0;771668,6545;5784384,755;12,97071756;52,14303396;0
3196;1,2201E+19;12;0;54;0;2020;10;17;3;3;4;2;0;1;1;0;0;0;0;773591,051;5814904,806;13,0234941;52,41580438;0
3197;1,22012E+19;12;0;65;165;2020;12;17;2;3;0;7;2;1;0;0;0;0;0;771622,41;5853452,018;13,02622904;52,76247723;0
3198;1,12001E+19;11;0;4;4;2020;1;2;3;2;9;1;2;0;0;0;0;1;0;791264,2064;5824629,955;13,29111618;52,49387309;1
3199;1,22009E+19;12;0;65;332;2020;9;10;3;3;5;3;0;0;1;0;0;0;0;782014,621;5844833,45;13,17244002;52,67988184;0
3200;1,22009E+19;12;0;60;280;2020;9;6;2;3;5;2;0;1;0;0;0;0;1;820986,5686;5842303,323;13,74455176;52,63555168;0
3201;1,22012E+19;12;0;73;572;2020;12;9;4;3;6;4;0;1;0;1;0;0;0;802701,2502;5895581,325;13,52473554;53,12352358;0
3202;1,2201E+19;12;0;69;306;2020;10;15;2;3;2;6;0;0;1;0;0;0;0;754403,0797;5805381,198;12,73476292;52,33962343;1
3203;1,22009E+19;12;0;60;198;2020;9;12;6;3;5;2;0;1;1;0;0;0;0;819634,271;5867684,673;13,74935629;52,86374268;1
3204;1,22011E+19;12;0;61;320;2020;11;15;3;3;5;3;0;1;1;0;0;0;0;823010,713;5758008,979;13,693761;51,87908546;0
3205;1,22012E+19;12;0;69;249;2020;12;6;5;3;6;4;2;0;1;1;0;0;0;759179,9911;5818477,756;12,81485615;52,45487038;1
3206;1,2201E+19;12;0;69;474;2020;10;23;1;2;2;6;2;0;1;0;0;1;0;752722,1486;5778084,814;12,68976395;52,09550062;1
3207;1,22011E+19;12;0;64;448;2020;11;13;7;3;5;3;0;1;1;0;0;0;0;865104,5938;5833467,413;14,38399124;52,52861911;1
3208;1,22009E+19;12;0;60;20;2020;9;17;4;3;5;3;0;0;1;0;1;0;0;809854,9402;5845491,335;13,58358908;52,67058576;0
3209;1,22012E+19;12;0;69;454;2020;12;16;2;3;2;6;2;0;1;0;0;0;0;779361,0852;5808490,656;13,10277087;52,35537229;0
3210;1,22009E+19;12;0;60;154;2020;9;13;2;2;5;2;0;0;1;0;0;0;1;808369,4683;5864358,94;13,57942569;52,8405085;0
3211;1,22011E+19;12;0;67;440;2020;11;10;2;3;2;2;0;0;1;0;0;0;0;818811,088;5824759,132;13,69566367;52,47964075;0
3212;1,2201E+19;12;0;73;532;2020;10;15;7;2;5;3;0;0;1;0;0;0;0;853674,3591;5892489,495;14,27999091;53,06451971;0
3213;1,22009E+19;12;0;60;20;2020;9;10;6;3;5;3;0;1;1;0;0;0;0;809081,626;5845896,764;13,57256947;52,67466014;1
3214;1,2201E+19;12;0;71;372;2020;10;0;1;3;8;7;2;0;1;0;0;0;0;876587,1931;5729957,507;14,43844393;51,59444883;0
3215;1,12001E+19;11;0;4;4;2020;1;7;1;3;0;1;1;0;0;0;0;0;1;792294,8083;5823598,115;13,30534822;52,48407191;1
3216;1,22009E+19;12;0;60;176;2020;9;13;1;3;9;1;0;0;0;0;1;0;0;836721,8999;5868658,075;14,00323315;52,86205195;0
3217;1,22009E+19;12;0;60;5;2020;9;11;2;3;3;2;0;1;0;0;0;0;1;809964,9101;5834844,677;13,5752298;52,57511536;0
3218;1,22012E+19;12;0;69;616;2020;12;12;3;3;9;1;0;0;0;0;1;0;0;791905,6664;5813318,453;13,2906562;52,39212278;0
3219;1,2201E+19;12;0;65;198;2020;10;12;1;3;5;2;0;0;1;0;1;0;0;779447,5218;5869028,739;13,15522118;52,89815135;0
3220;1,22011E+19;12;0;73;225;2020;11;18;1;2;8;1;2;0;0;0;1;0;0;835003,3658;5907933,503;14,01858236;53,21484103;1
3221;1,22011E+19;12;0;54;0;2020;11;8;2;3;2;6;1;0;1;0;0;0;0;768281,7891;5821146,953;12,95063114;52,47441816;1
3222;1,22011E+19;12;0;65;144;2020;11;14;5;3;0;7;0;1;0;0;0;0;0;791175,8787;5845421,361;13,30809095;52,68030984;0
3223;1,22009E+19;12;0;64;29;2020;9;12;2;2;4;2;0;1;0;0;0;1;0;819615,3922;5835055,395;13,71736159;52,57142246;0
3224;1,12001E+19;11;0;2;2;2020;1;22;6;2;1;5;2;0;1;0;0;0;0;801024,2746;5827862,923;13,43737099;52,517556;0
3225;1,22012E+19;12;0;60;198;2020;12;17;6;3;2;6;2;0;1;0;0;0;0;818717,9549;5872156,226;13,74016876;52,90434564;0
3226;1,2201E+19;12;0;65;356;2020;10;9;6;3;1;5;0;0;1;0;0;0;0;787462,0517;5879492,391;13,28330619;52,9877292;0
